meas_num_id,meas_id,method_name,method_type,n_blocks,n_aliases
GLOBmeas_970,pulseh_ufactor_3,PULSEH:UFactor:3,custom,5,2
GLOBmeas_971,radiometer_cdm_210_meterlab_conductimeter_with_a_cdc_745_9_cell,Radiometer CDM 210 Meterlab conductimeter with a CDC 745-9 cell,custom,5,1
GLOBmeas_972,ratevap_ufactor_2,RATEVAP:UFactor:2,custom,5,1
GLOBmeas_973,rectid_ufactor_0_5,RECTID:UFactor:0.5,custom,5,2
GLOBmeas_974,refractive_and_density_measurements,refractive and density measurements,custom,5,1
GLOBmeas_975,released_gas_volume_using_pvt_equipment,Released gas volume using PVT equipment,custom,5,1
GLOBmeas_976,ringte_ufactor_0_25,RINGTE:UFactor:0.25,custom,5,2
GLOBmeas_977,ringte_ufactor_4,RINGTE:UFactor:4,custom,5,2
GLOBmeas_978,rose_williams_still,Rose Williams Still,custom,5,1
GLOBmeas_979,schreinemaker_s_method_of_wet_residues,Schreinemaker's method of wet residues,custom,5,1
GLOBmeas_980,sdsc_ufactor_24,SDSC:UFactor:24,custom,5,1
GLOBmeas_981,sdsc_ufactor_4,SDSC:UFactor:4,custom,5,1
GLOBmeas_982,seclaw_ufactor_2,SECLAW:UFactor:2,custom,5,1
GLOBmeas_983,single_crystal_ultrasonic_interferometer,Single crystal ultrasonic interferometer,custom,5,1
GLOBmeas_984,sound_analyzer_optime_1_0_from_optel,Sound Analyzer OPTIME 1.0 from Optel,custom,5,1
GLOBmeas_985,spectrophometric_analysis,spectrophometric analysis,custom,5,1
GLOBmeas_986,spectrophotometer_detector,spectrophotometer detector,custom,5,1
GLOBmeas_987,spectrophotometrical_assay,Spectrophotometrical Assay,custom,5,1
GLOBmeas_988,sphere_ufactor_3,SPHERE:UFactor:3,custom,5,1
GLOBmeas_989,sphere_ufactor_8,SPHERE:UFactor:8,custom,5,2
GLOBmeas_990,static_method_with_gravimetric_analysis,static method with gravimetric analysis,custom,5,1
GLOBmeas_991,static_pressure,Static pressure,custom,5,1
GLOBmeas_992,steady_flow,Steady Flow,custom,5,1
GLOBmeas_993,steady_state_vibrating_wire_instrument,steady state vibrating wire instrument,custom,5,1
GLOBmeas_994,synthetic_method_or_a_cloud_point_technique,synthetic method or a cloud-point technique,custom,5,1
GLOBmeas_995,thermal_diffusion_forced_rayleigh_scattering,thermal-diffusion forced Rayleigh scattering,custom,5,1
GLOBmeas_996,thermometric_2225_precision_solution_calorimeter,Thermometric 2225 precision solution calorimeter,custom,5,1
GLOBmeas_997,titration_and_spectroscopy,titration and spectroscopy,custom,5,1
GLOBmeas_998,titration_of_ester_layer,titration of ester layer,custom,5,1
GLOBmeas_999,titration_spectroscopy,titration + spectroscopy,custom,5,1
GLOBmeas_1000,toreff_ufactor_2,TOREFF:UFactor:2,custom,5,1
GLOBmeas_1001,ultraviolet_spectrophotometer_analysis,ultraviolet spectrophotometer analysis,custom,5,1
GLOBmeas_1002,uv_spectra_calibration_curves,UV Spectra calibration curves,custom,5,1
GLOBmeas_1003,uv_spectrophotometer_at_223_nm,UV spectrophotometer at 223 nm,custom,5,1
GLOBmeas_1004,uv_vis_spectroscopy_of_trapped_and_dissolved_solute_in_ethanol,UV vis spectroscopy of trapped and dissolved solute in ethanol,custom,5,1
GLOBmeas_1005,uv_visspectrophotometer,UV-visspectrophotometer,custom,5,1
GLOBmeas_1006,vacuum_drop_calorimetry,Vacuum drop calorimetry,custom,5,1
GLOBmeas_1007,variable_volume_cell,Variable volume cell,custom,5,2
GLOBmeas_1008,vibro_viscometer,vibro viscometer,custom,5,1
GLOBmeas_1009,vibwir_ufactor_16,VIBWIR:UFactor:16,custom,5,1
GLOBmeas_1010,volumetric_displacement,Volumetric Displacement,custom,5,1
GLOBmeas_1011,volumetric_method_mass_balance,volumetric method + mass balance,custom,5,1
GLOBmeas_1012,voulmetric_method,voulmetric method,custom,5,1
GLOBmeas_1013,weighing_recrystalized_solids_from_solution,weighing recrystalized solids from solution,custom,5,1
GLOBmeas_1014,wilhelmy_plates,Wilhelmy plates,custom,5,1
GLOBmeas_1015,wilhemy_plate_principle,Wilhemy plate principle,custom,5,1
GLOBmeas_1016,willhelmy_plate_method,Willhelmy plate method,custom,5,1
GLOBmeas_1017,2_drop_calorimeter_csc_4600,2-drop calorimeter (CSC 4600_,custom,4,1
GLOBmeas_1018,abbe_monoch_ufactor_2,ABBE:monoch:UFactor:2,custom,4,1
GLOBmeas_1019,abbe_ufactor_12,ABBE:UFactor:12,custom,4,1
GLOBmeas_1020,absorption_in_thin_film,absorption in thin film,custom,4,1
GLOBmeas_1021,addition_of_solute_until_saturation,Addition of solute until saturation,custom,4,1
GLOBmeas_1022,advanced_conductivity_orion_162a,Advanced Conductivity Orion 162A,custom,4,1
GLOBmeas_1023,analysis_of_headspace_gc_vle_data,Analysis of headspace GC VLE data,custom,4,1
GLOBmeas_1024,atomic_emission_spectroscopy_icp_aes_and_ion_chromatography_ics_3000,atomic emission spectroscopy ICP-AES and ion chromatography ICS-3000,custom,4,1
GLOBmeas_1025,automatically_measured_using_an_anton_paar_dsa_5000_instrument,automatically measured using an Anton Paar DSA 5000 instrument,custom,4,1
GLOBmeas_1026,barium_sulfate_precipitation_method,barium sulfate precipitation method,custom,4,1
GLOBmeas_1027,boiling_point_elevation,boiling point elevation,custom,4,1
GLOBmeas_1028,bridge_type_oh_301_made_in_radelcis_hungary,"Bridge type OH-301 made in Radelcis, Hungary",custom,4,1
GLOBmeas_1029,buoyan_ufactor_64,BUOYAN:UFactor:64,custom,4,1
GLOBmeas_1030,calculate_from_equation,calculate from equation,custom,4,1
GLOBmeas_1031,calculated_by_barker_method,calculated by Barker method,custom,4,1
GLOBmeas_1032,calculated_from_known_mass_of_components_added,calculated from known mass of components added,custom,4,1
GLOBmeas_1033,calculated_from_relative_permittivity,calculated from relative permittivity,custom,4,1
GLOBmeas_1034,calculated_using_barker_s_method,Calculated using Barker's Method,custom,4,1
GLOBmeas_1035,calletet_apparatus,Calletet apparatus,custom,4,1
GLOBmeas_1036,calset_calorimeter,Calset Calorimeter,custom,4,1
GLOBmeas_1037,calver_calorimeter_drop_method,Calver Calorimeter- drop method,custom,4,1
GLOBmeas_1038,calvet_drop_calorimetry,Calvet drop calorimetry,custom,4,1
GLOBmeas_1039,caprise_ufactor_2,CAPRISE:UFactor:2,custom,4,1
GLOBmeas_1040,captub_dw2_0_001_ufactor_16,CAPTUB:dW2:0.001:UFactor:16,custom,4,1
GLOBmeas_1041,chrom_ufactor_24,CHROM:UFactor:24,custom,4,1
GLOBmeas_1042,circulating_still_method,circulating still method,custom,4,1
GLOBmeas_1043,circulation_equilibrium_still,circulation equilibrium still,custom,4,1
GLOBmeas_1044,cloud_point_titration,Cloud point titration,custom,4,2
GLOBmeas_1045,comparative_tensimetry,comparative tensimetry,custom,4,1
GLOBmeas_1046,concyl_ufactor_32,CONCYL:UFactor:32,custom,4,1
GLOBmeas_1047,conductivity_measurements,Conductivity measurements,custom,4,1
GLOBmeas_1048,cooling_curve,Cooling curve,custom,4,1
GLOBmeas_1049,coriolis_flow_meter,Coriolis flow meter,custom,4,1
GLOBmeas_1050,coulometric_karl_fischer_titraton,Coulometric Karl Fischer titraton,custom,4,1
GLOBmeas_1051,crystallizer_with_magnetic_stirring,crystallizer with magnetic stirring,custom,4,1
GLOBmeas_1052,cu2o_jacketed_adiabatic_calorimeter,Cu2O-jacketed adiabatic calorimeter,custom,4,1
GLOBmeas_1053,density_and_speed_of_sound,Density and Speed of Sound,custom,4,1
GLOBmeas_1054,density_measurement_and_mass_balance,Density measurement and mass balance,custom,4,1
GLOBmeas_1055,depressurized_gas_volume_and_solute_mass,depressurized gas volume and solute mass,custom,4,1
GLOBmeas_1056,derived_from_calibration_curve,derived from calibration curve,custom,4,1
GLOBmeas_1057,derived_from_index_of_refraction_data,Derived from index of refraction data,custom,4,1
GLOBmeas_1058,derived_from_index_of_refraction_measurements,derived from index of refraction measurements,custom,4,1
GLOBmeas_1059,derived_from_isopiestic_experiments,Derived from isopiestic experiments,custom,4,1
GLOBmeas_1060,derived_from_refractive_index_data,Derived from refractive index data,custom,4,1
GLOBmeas_1061,derived_from_solution_reaction_calorimetry,derived from solution-reaction calorimetry,custom,4,2
GLOBmeas_1062,derived_from_van_t_hoff_equation,Derived from van't Hoff Equation,custom,4,1
GLOBmeas_1063,dew_point_method,dew point method,custom,4,1
GLOBmeas_1064,digital_refractometer_mettler_toledo,Digital Refractometer Mettler Toledo,custom,4,1
GLOBmeas_1065,digital_tensiometer,digital tensiometer,custom,4,1
GLOBmeas_1066,direct_dissair,DIRECT:dissair,custom,4,1
GLOBmeas_1067,direct_ufactor_96,DIRECT:UFactor:96,custom,4,1
GLOBmeas_1068,discontinuity_in_p_v_curve_on_crystallization,discontinuity in P-V curve on crystallization,custom,4,1
GLOBmeas_1069,draining_crucible_method,draining crucible method,custom,4,1
GLOBmeas_1070,dropsh_ufactor_4,DROPSH:UFactor:4,custom,4,1
GLOBmeas_1071,dropv_ufactor_8,DROPV:UFactor:8,custom,4,1
GLOBmeas_1072,dynamic_flow,dynamic flow,custom,4,1
GLOBmeas_1073,ebullio_ufactor_8_fp,EBULLIO:UFactor:8:FP,custom,4,1
GLOBmeas_1074,edta_titration,EDTA titration,custom,4,1
GLOBmeas_1075,electrospray_ionization_mass_spectrometry,electrospray ionization mass spectrometry,custom,4,1
GLOBmeas_1076,enthalpy_time_analysis,enthalpy/time analysis,custom,4,1
GLOBmeas_1077,evaporation_method_based_on_vapor_pressure,"evaporation method, based on vapor pressure",custom,4,1
GLOBmeas_1078,extrapolation,extrapolation,custom,4,1
GLOBmeas_1079,flash_method_with_gravimetric_determination,Flash method with gravimetric determination,custom,4,1
GLOBmeas_1080,flow,FLOW:,custom,4,2
GLOBmeas_1081,flow_apparatus,flow apparatus,custom,4,1
GLOBmeas_1082,flow_viscometer,Flow viscometer,custom,4,1
GLOBmeas_1083,flowing_gas_saturation,Flowing gas saturation,custom,4,1
GLOBmeas_1084,from_fitting_of_the_ll_coexistance_curve,from fitting of the LL coexistance curve,custom,4,1
GLOBmeas_1085,gamma_densitometer,gamma densitometer,custom,4,1
GLOBmeas_1086,gas_volume,gas volume,custom,4,1
GLOBmeas_1087,heat_conduction_microcalorimetry,Heat-Conduction Microcalorimetry,custom,4,1
GLOBmeas_1088,heat_flux_microcalorimetry,heat flux microcalorimetry,custom,4,1
GLOBmeas_1089,high_pressure_densimeter,High Pressure Densimeter,custom,4,1
GLOBmeas_1090,high_pressure_variable_volume_visual_cell,High-pressure variable-volume visual cell,custom,4,1
GLOBmeas_1091,hplc_analysis,HPLC analysis,custom,4,1
GLOBmeas_1092,impedance_analyzer,impedance analyzer,custom,4,1
GLOBmeas_1093,impedancemetry_ac_impedance_bridge,impedancemetry (AC impedance bridge),custom,4,1
GLOBmeas_1094,inductively_coupled_plasma_optical_emission_spectrometry,inductively coupled plasma optical emission spectrometry,custom,4,1
GLOBmeas_1095,ionic_chromatography,Ionic chromatography,custom,4,2
GLOBmeas_1096,isobaric_saturation_technique,isobaric saturation technique,custom,4,1
GLOBmeas_1097,isoten_ufactor_4,ISOTEN::UFactor:4,custom,4,2
GLOBmeas_1098,isothermal_method,isothermal method,custom,4,1
GLOBmeas_1099,kf_titration,KF titration,custom,4,1
GLOBmeas_1100,knauer_k_7000_vapour_pressure_osmometer_vpo,Knauer K-7000 vapour pressure osmometer (VPO),custom,4,1
GLOBmeas_1101,knudsen_effusion_method_coupled_with_mass_spectrometer_from_logarithm_of_peak_intensity,"Knudsen effusion method coupled with mass spectrometer, from logarithm of peak intensity",custom,4,1
GLOBmeas_1102,lambert_beers_law,Lambert Beers Law,custom,4,1
GLOBmeas_1103,laser_heating_method,laser heating method,custom,4,1
GLOBmeas_1104,laser_intensity_when_the_intensity_did_not_reach_90_of_the_maximum_solute_believed_to_not_be_completely_dissolved,"Laser intensity, when the intensity did not reach 90% of the maximum solute believed to not be completely dissolved",custom,4,1
GLOBmeas_1105,laser_monitoring_method,Laser monitoring method,custom,4,1
GLOBmeas_1106,laser_scattering,Laser scattering,custom,4,1
GLOBmeas_1107,linear_heat_flow_apparatus,Linear heat flow apparatus,custom,4,1
GLOBmeas_1108,low_residence_time_flow_calorimetry,Low residence time flow calorimetry,custom,4,1
GLOBmeas_1109,lsta_ufactor_4,LSTA:UFactor:4,custom,4,1
GLOBmeas_1110,mass_divided_by_volume,mass divided by volume,custom,4,1
GLOBmeas_1111,mass_measurements_in_a_pressurized_view_cell,mass measurements in a pressurized view cell,custom,4,1
GLOBmeas_1112,masses_and_of_the_volumes_of_pellets,masses and of the volumes of pellets.,custom,4,1
GLOBmeas_1113,measured_as_part_of_tc_determination_by_dsc,Measured as part of TC determination by DSC,custom,4,1
GLOBmeas_1114,modified_capillary_method,modified capillary method,custom,4,1
GLOBmeas_1115,molecular_beam_mass_spectrometer,molecular beam mass spectrometer,custom,4,1
GLOBmeas_1116,msone_ufactor_0_5,MSONE:UFactor:0.5,custom,4,1
GLOBmeas_1117,multifrequency_ultra_sonic_interferometer,multifrequency ultra sonic interferometer,custom,4,1
GLOBmeas_1118,non_steady_state_glc,non steady state GLC,custom,4,1
GLOBmeas_1119,not_specified_probably_dsc,"not specified, probably DSC",custom,4,1
GLOBmeas_1120,oh_301_cell,OH-301 cell,custom,4,1
GLOBmeas_1121,oscillating_crucible_method,Oscillating crucible method,custom,4,1
GLOBmeas_1122,other_smethod_crison_glp_31_conductivimeter,OTHER::sMethod:Crison GLP 31+ conductivimeter,custom,4,1
GLOBmeas_1123,other_smethod_gravimetry,OTHER::sMethod:gravimetry,custom,4,1
GLOBmeas_1124,other_smethod_isopiestic_method,OTHER::sMethod:Isopiestic method,custom,4,1
GLOBmeas_1125,other_smethod_mp522_conductivity_instrument,OTHER::sMethod:MP522 conductivity instrument,custom,4,1
GLOBmeas_1126,other_smethod_phase_diagram_analysis,OTHER::sMethod:phase diagram analysis,custom,4,1
GLOBmeas_1127,other_smethod_thermal_analysis,OTHER:::::sMethod:Thermal Analysis,custom,4,2
GLOBmeas_1128,peng_robinson_eos,Peng-Robinson EOS,custom,4,1
GLOBmeas_1129,phasdia_ufactor_2,PHASDIA:UFactor:2,custom,4,1
GLOBmeas_1130,photopyroelectric_calorimeter,photopyroelectric calorimeter,custom,4,1
GLOBmeas_1131,potentiometric,Potentiometric,custom,4,1
GLOBmeas_1132,ppms_instrument_quantum_design,PPMS instrument (Quantum Design),custom,4,1
GLOBmeas_1133,ppms_quantum_design,PPMS-Quantum Design,custom,4,1
GLOBmeas_1134,protentiometric,Protentiometric,custom,4,1
GLOBmeas_1135,pulsed_heating,Pulsed heating,custom,4,1
GLOBmeas_1136,pulseh_ufactor_12,PULSEH:UFactor:12,custom,4,1
GLOBmeas_1137,pvt_analysis,PVT analysis,custom,4,1
GLOBmeas_1138,pvt_fp,PVT:FP,custom,4,1
GLOBmeas_1139,pycnom_dt_0_1,PYCNOM:dT:0.1,custom,4,1
GLOBmeas_1140,pycnom_dw2_0_001_ufactor_4,PYCNOM:dW2:0.001:UFactor:4,custom,4,1
GLOBmeas_1141,quinoline_phosphomolybdate_gravimetric_method,quinoline phosphomolybdate gravimetric method,custom,4,1
GLOBmeas_1142,rayleigh_light_scattering,Rayleigh light scattering,custom,4,1
GLOBmeas_1143,residual_mass_after_evaporation,Residual mass after evaporation,custom,4,1
GLOBmeas_1144,reverse_phase_hplc,reverse-phase HPLC,custom,4,1
GLOBmeas_1145,reversed_flow_inverse_gas_chromatography,reversed-flow inverse gas chromatography,custom,4,1
GLOBmeas_1146,ringte_ufactor_8,RINGTE:UFactor:8,custom,4,1
GLOBmeas_1147,same_ufactor_0_5,SAME:UFactor:0.5,custom,4,1
GLOBmeas_1148,sanyo_environmental_test_chamber,Sanyo Environmental Test Chamber,custom,4,1
GLOBmeas_1149,sdsc_ufactor_16,SDSC:UFactor:16,custom,4,1
GLOBmeas_1150,siwoloboff_method,Siwoloboff method,custom,4,1
GLOBmeas_1151,smallad_dcp_0_2_ds_0_2_ufactor_4,SMALLAD:dCP:0.2%:dS:0.2%:UFactor:4,custom,4,2
GLOBmeas_1152,smallad_dcp_0_2_ufactor_4,SMALLAD:dCP:0.2%:UFactor:4,custom,4,2
GLOBmeas_1153,solid_phase_micro_extraction,solid-phase micro extraction,custom,4,1
GLOBmeas_1154,solvent_component_2_is_not_volatile,Solvent component 2 is not volatile.,custom,4,1
GLOBmeas_1155,sonar_gas_analyzer,sonar gas analyzer,custom,4,1
GLOBmeas_1156,spectrometry_and_titration,spectrometry and titration,custom,4,1
GLOBmeas_1157,static_cailletet_method,static Cailletet method,custom,4,1
GLOBmeas_1158,static_cell,Static Cell,custom,4,1
GLOBmeas_1159,stony_brook_scientific_falling_needle_hphtv_100_viscometer,Stony Brook Scientific falling needle HPHTV-100 viscometer,custom,4,1
GLOBmeas_1160,sublimation_drop_calorimetry,Sublimation drop calorimetry,custom,4,1
GLOBmeas_1161,syringe_type_cell_with_a_pair_of_platinum_electrodes,syringe-type cell with a pair of platinum electrodes,custom,4,1
GLOBmeas_1162,systronics_conductivity_meter_type_306,Systronics conductivity meter (Type 306),custom,4,1
GLOBmeas_1163,thermal_activity_monitor,Thermal Activity Monitor,custom,4,1
GLOBmeas_1164,thermal_relaxation_method,Thermal relaxation method,custom,4,2
GLOBmeas_1165,time_domain_reflectometry,time-domain reflectometry,custom,4,1
GLOBmeas_1166,time_temp_cooling_curve,time/temp cooling curve,custom,4,1
GLOBmeas_1167,time_temp_cooling_curves,time/temp cooling curves,custom,4,1
GLOBmeas_1168,titration_and_chromatography,titration and chromatography,custom,4,1
GLOBmeas_1169,titration_gravimetric_spectroscopy,titration+gravimetric+spectroscopy,custom,4,1
GLOBmeas_1170,titration_with_standard_sodium_hydroxide_solution_using_phenolphthalein_as_indicator,titration with standard sodium hydroxide solution using phenolphthalein as indicator,custom,4,1
GLOBmeas_1171,titration_with_standardized_0_1m_naoh_solution,titration with standardized 0.1M NaOH solution,custom,4,1
GLOBmeas_1172,toc_total_organic_carbon_analysis,TOC (total organic carbon) analysis,custom,4,1
GLOBmeas_1173,tomic_absorption,Tomic absorption,custom,4,1
GLOBmeas_1174,toreff_ufactor_3,TOREFF:UFactor:3,custom,4,1
GLOBmeas_1175,transpir_ufactor_4,TRANSPIR:UFactor:4,custom,4,1
GLOBmeas_1176,treatment_of_solubility_temperature_data,Treatment of solubility-temperature data,custom,4,1
GLOBmeas_1177,uv_4802_spectrophotometer,UV-4802 spectrophotometer,custom,4,1
GLOBmeas_1178,uv_absorption_spectra,UV absorption spectra,custom,4,1
GLOBmeas_1179,uv_spectra_and_co2_gas_volume,UV spectra and CO2 gas volume,custom,4,1
GLOBmeas_1180,uv_spectraphotometry,UV Spectraphotometry,custom,4,1
GLOBmeas_1181,uv_spectrophotometer_at_278_nm,UV Spectrophotometer at 278 nm,custom,4,1
GLOBmeas_1182,vacuum_sublimation_vaporization_calorimetry,vacuum sublimation/vaporization calorimetry,custom,4,1
GLOBmeas_1183,vadiac_ufactor_10,VADIAC:UFactor:10,custom,4,1
GLOBmeas_1184,vadiac_ufactor_16,VADIAC:UFactor:16,custom,4,1
GLOBmeas_1185,vadiac_ufactor_6,VADIAC:UFactor:6,custom,4,1
GLOBmeas_1186,vibrating_object_edge_clamped_plate,Vibrating object- edge clamped plate,custom,4,1
GLOBmeas_1187,vibrating_tube_densimetry,vibrating tube densimetry,custom,4,1
GLOBmeas_1188,vibtub_mpoint_ufactor_48,VIBTUB:mpoint:UFactor:48,custom,4,1
GLOBmeas_1189,vibtub_ufactor_0_25,VIBTUB:UFactor:0.25,custom,4,1
GLOBmeas_1190,vibtub_ufactor_48,VIBTUB::UFactor:48,custom,4,2
GLOBmeas_1191,visco_elite_l_rheometer,Visco Elite L rheometer,custom,4,1
GLOBmeas_1192,visible,visible,custom,4,1
GLOBmeas_1193,visobs_ufactor_2_fp,VISOBS:UFactor:2:FP,custom,4,1
GLOBmeas_1194,visobss_fp,VISOBSS:FP,custom,4,1
GLOBmeas_1195,visobsu_ufactor_0_5,VISOBSU:UFactor:0.5,custom,4,1
GLOBmeas_1196,visobsu_ufactor_5_fp,VISOBSU:UFactor:.5:FP,custom,4,1
GLOBmeas_1197,visobsu_unst,VISOBSU:unst,custom,4,1
GLOBmeas_1198,visual_observation_cloud_point,visual observation (cloud point),custom,4,1
GLOBmeas_1199,visual_observation_in_a_variable_volume_cell_fp,visual observation in a variable volume cell:FP,custom,4,1
GLOBmeas_1200,visual_synthetic_method,visual synthetic method,custom,4,1
GLOBmeas_1201,volumetric_analysis,Volumetric analysis,custom,4,3
GLOBmeas_1202,wayne_kerr_6430b_autobalance_bridge,Wayne-Kerr 6430B Autobalance Bridge,custom,4,1
GLOBmeas_1203,wayne_kerr_6430b_autobalance_bridge_electrode,Wayne-Kerr 6430B Autobalance Bridge electrode,custom,4,1
GLOBmeas_1204,1h_nmr_spectroscopy,1H-NMR Spectroscopy,custom,3,1
GLOBmeas_1205,abbe_mixvol,ABBE:mixvol,custom,3,1
GLOBmeas_1206,abbe_monoch_ufactor_4_dt_0_01,ABBE:monoch:UFactor:4:dT:0.01,custom,3,1
GLOBmeas_1207,abbe_ufactor_32,ABBE:UFactor:32,custom,3,1
GLOBmeas_1208,absorbance_measurements,Absorbance Measurements,custom,3,1
