comp_num_id,comp_id,inchi_key,common_name,formula,smiles,standard_inchi,n_papers
GLOBcomp_7537,"dimethyl_1,3-benzenedicarboxylate",VNGOYPQMJFJDLV-UHFFFAOYSA-N,"dimethyl 1,3-benzenedicarboxylate",C10H10O4,COC(=O)c1cccc(C(=O)OC)c1,"InChI=1S/C10H10O4/c1-13-9(11)7-4-3-5-8(6-7)10(12)14-2/h3-6H,1-2H3",1
GLOBcomp_7538,n-(2-hydroxyethyl)-n-(2-hydroxypropyl)nonan-1-aminium_chloride,VNNVYRUHTBKZQM-UHFFFAOYSA-N,N-(2-hydroxyethyl)-N-(2-hydroxypropyl)nonan-1-aminium chloride,C14H32ClNO2,CCCCCCCCCN(CCO)CC(C)O.Cl,"InChI=1S/C14H31NO2.ClH/c1-3-4-5-6-7-8-9-10-15(11-12-16)13-14(2)17;/h14,16-17H,3-13H2,1-2H3;1H",1
GLOBcomp_7539,(-)-camphorquinone,VNQXSTWCDUXYEZ-LDWIPMOCSA-N,(-)-camphorquinone,C10H14O2,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2=O,"InChI=1S/C10H14O2/c1-9(2)6-4-5-10(9,3)8(12)7(6)11/h6H,4-5H2,1-3H3/t6-,10+/m1/s1",1
GLOBcomp_7540,(+)-camphorquinone,VNQXSTWCDUXYEZ-QUBYGPBYSA-N,(+)-camphorquinone,C10H14O2,CC1(C)[C@H]2CC[C@]1(C)C(=O)C2=O,"InChI=1S/C10H14O2/c1-9(2)6-4-5-10(9,3)8(12)7(6)11/h6H,4-5H2,1-3H3/t6-,10+/m0/s1",1
GLOBcomp_7541,"2,2-difluoroethanol",VOGSDFLJZPNWHY-UHFFFAOYSA-N,"2,2-difluoroethanol",C2H4F2O,OCC(F)F,"InChI=1S/C2H4F2O/c3-2(4)1-5/h2,5H,1H2",1
GLOBcomp_7542,3-bromobenzoic_acid,VOIZNVUXCQLQHS-UHFFFAOYSA-N,3-bromobenzoic acid,C7H5BrO2,O=C(O)c1cccc(Br)c1,"InChI=1S/C7H5BrO2/c8-6-3-1-2-5(4-6)7(9)10/h1-4H,(H,9,10)",1
GLOBcomp_7543,calcium_vanadate(v),VOMRVAFICAIDLG-UHFFFAOYSA-N,calcium vanadate(V),Ca3O8V2,[Ca+2].[Ca+2].[Ca+2].[O-].[O-].[O-].[O-].[O-].[O-].[O].[O].[V].[V],InChI=1S/3Ca.8O.2V/q3*+2;;;6*-1;;,1
GLOBcomp_7544,budesonide,VOVIALXJUBGFJZ-KWVAZRHASA-N,budesonide,C25H34O6,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,"InChI=1S/C25H34O6/c1-4-5-21-30-20-11-17-16-7-6-14-10-15(27)8-9-23(14,2)22(16)18(28)12-24(17,3)25(20,31-21)19(29)13-26/h8-10,16-18,20-22,26,28H,4-7,11-13H2,1-3H3/t16-,17-,18-,20+,21?,22+,23-,24-,25+/m0/s1",1
GLOBcomp_7545,dicyclohexyl_phthalate,VOWAEIGWURALJQ-UHFFFAOYSA-N,dicyclohexyl phthalate,C20H26O4,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,"InChI=1S/C20H26O4/c21-19(23-15-9-3-1-4-10-15)17-13-7-8-14-18(17)20(22)24-16-11-5-2-6-12-16/h7-8,13-16H,1-6,9-12H2",1
GLOBcomp_7546,"(17.beta.)-estra-1,3,5(10)-triene-3,17diol",VOXZDWNPVJITMN-ZBRFXRBCSA-N,"(17.beta.)-estra-1,3,5(10)-triene-3,17diol",C18H24O2,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,"InChI=1S/C18H24O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h3,5,10,14-17,19-20H,2,4,6-9H2,1H3/t14-,15-,16+,17+,18+/m1/s1",1
GLOBcomp_7547,"4-methyl-1,3-benzendiamine",VOZKAJLKRJDJLL-UHFFFAOYSA-N,"4-methyl-1,3-benzendiamine",C7H10N2,Cc1ccc(N)cc1N,"InChI=1S/C7H10N2/c1-5-2-3-6(8)4-7(5)9/h2-4H,8-9H2,1H3",1
GLOBcomp_7548,ethyl(2-hydroxyethyl)dimethylammonium_diethylphosphate,VPDXTNVWIXNBDB-UHFFFAOYSA-M,ethyl(2-hydroxyethyl)dimethylammonium diethylphosphate,C10H26NO5P,CCOP(=O)([O-])OCC.CC[N+](C)(C)CCO,"InChI=1S/C6H16NO.C4H11O4P/c1-4-7(2,3)5-6-8;1-3-7-9(5,6)8-4-2/h8H,4-6H2,1-3H3;3-4H2,1-2H3,(H,5,6)/q+1;/p-1",1
GLOBcomp_7549,tributyldodecylphosphonium_bis(trifluoromethylsulfonyl)imide,VPGDWOSLGCVUIC-UHFFFAOYSA-N,tributyldodecylphosphonium bis(trifluoromethylsulfonyl)imide,C26H52F6NO4PS2,CCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"InChI=1S/C24H52P.C2F6NO4S2/c1-5-9-13-14-15-16-17-18-19-20-24-25(21-10-6-2,22-11-7-3)23-12-8-4;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h5-24H2,1-4H3;/q+1;-1",1
GLOBcomp_7550,l-aspartoylbisglycine,VPHHNZRJJMNHIN-BYPYZUCNSA-N,L-aspartoylbisglycine,C8H13N3O6,N[C@@H](CC(O)=NCC(=O)O)C(O)=NCC(=O)O,"InChI=1S/C8H13N3O6/c9-4(8(17)11-3-7(15)16)1-5(12)10-2-6(13)14/h4H,1-3,9H2,(H,10,12)(H,11,17)(H,13,14)(H,15,16)/t4-/m0/s1",1
GLOBcomp_7551,"uracil,_3-methyl-",VPLZGVOSFFCKFC-UHFFFAOYSA-N,"uracil, 3-methyl-",C5H6N2O2,Cn1c(O)nccc1=O,"InChI=1S/C5H6N2O2/c1-7-4(8)2-3-6-5(7)9/h2-3H,1H3,(H,6,9)",1
GLOBcomp_7552,1-propyl-3-methylimidazolium_propionate,VPMVEUYBDAHAFY-UHFFFAOYSA-M,1-propyl-3-methylimidazolium propionate,C10H18N2O2,CCC(=O)[O-].CCCn1cc[n+](C)c1,"InChI=1S/C7H13N2.C3H6O2/c1-3-4-9-6-5-8(2)7-9;1-2-3(4)5/h5-7H,3-4H2,1-2H3;2H2,1H3,(H,4,5)/q+1;/p-1",1
GLOBcomp_7553,"3,5-dichlorophenol",VPOMSPZBQMDLTM-UHFFFAOYSA-N,"3,5-dichlorophenol",C6H4Cl2O,Oc1cc(Cl)cc(Cl)c1,"InChI=1S/C6H4Cl2O/c7-4-1-5(8)3-6(9)2-4/h1-3,9H",1
GLOBcomp_7554,(buten-1-yl)triethylphosphonium_4-nitropyrazolide,VPPHNKUPFOUVGP-UHFFFAOYSA-N,(buten-1-yl)triethylphosphonium 4-nitropyrazolide,C13H24N3O2P,CCC=C[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1,"InChI=1S/C10H22P.C3H2N3O2/c1-5-9-10-11(6-2,7-3)8-4;7-6(8)3-1-4-5-2-3/h9-10H,5-8H2,1-4H3;1-2H/q+1;-1",1
GLOBcomp_7555,n-(2-hydroxyethyl)-4-nitroaniline,VPRLWNAMKBZKRR-UHFFFAOYSA-N,N-(2-hydroxyethyl)-4-nitroaniline,C8H10N2O3,O=[N+]([O-])c1ccc(NCCO)cc1,"InChI=1S/C8H10N2O3/c11-6-5-9-7-1-3-8(4-2-7)10(12)13/h1-4,9,11H,5-6H2",1
GLOBcomp_7556,1-butyl-3-propanenitrile_imidazolium_trifluoromethanesulfonate,VPSABTSSKQYJPF-UHFFFAOYSA-M,1-butyl-3-propanenitrile imidazolium trifluoromethanesulfonate,C11H16F3N3O3S,CCCC[n+]1ccn(CCC#N)c1.O=S(=O)([O-])C(F)(F)F,"InChI=1S/C10H16N3.CHF3O3S/c1-2-3-6-12-8-9-13(10-12)7-4-5-11;2-1(3,4)8(5,6)7/h8-10H,2-4,6-7H2,1H3;(H,5,6,7)/q+1;/p-1",1
GLOBcomp_7557,"1-ethyl-2,3-dimethylimidazolium_hydrogen_sulfate",VPSNMGZWQLHRPT-UHFFFAOYSA-M,"1-ethyl-2,3-dimethylimidazolium hydrogen sulfate",C7H14N2O4S,CCn1cc[n+](C)c1C.O=S(=O)([O-])O,"InChI=1S/C7H13N2.H2O4S/c1-4-9-6-5-8(3)7(9)2;1-5(2,3)4/h5-6H,4H2,1-3H3;(H2,1,2,3,4)/q+1;/p-1",1
GLOBcomp_7558,1-butyl-3-(3-pentyl)imidazolium_bis((trifluoromethyl)sulfonyl)imide,VPSTYPGMUGCAMO-UHFFFAOYSA-N,1-butyl-3-(3-pentyl)imidazolium bis((trifluoromethyl)sulfonyl)imide,C14H23F6N3O4S2,CCCC[n+]1ccn(C(CC)CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"InChI=1S/C12H23N2.C2F6NO4S2/c1-4-7-8-13-9-10-14(11-13)12(5-2)6-3;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h9-12H,4-8H2,1-3H3;/q+1;-1",1
GLOBcomp_7559,coronene,VPUGDVKSAQVFFS-UHFFFAOYSA-N,coronene,C24H12,c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61,InChI=1S/C24H12/c1-2-14-5-6-16-9-11-18-12-10-17-8-7-15-4-3-13(1)19-20(14)22(16)24(18)23(17)21(15)19/h1-12H,1
GLOBcomp_7560,"2,4(1h,3h)-pyrimidinedione,_6-butyl-1,3-dimethyl-",VPUPTKROUAFWDK-UHFFFAOYSA-N,"2,4(1H,3H)-pyrimidinedione, 6-butyl-1,3-dimethyl-",C10H16N2O2,CCCCc1cc(=O)n(C)c(=O)n1C,"InChI=1S/C10H16N2O2/c1-4-5-6-8-7-9(13)12(3)10(14)11(8)2/h7H,4-6H2,1-3H3",1
GLOBcomp_7561,rubidium_uranyl_molybdate_(rb2[(uo2)(moo4)2]),VPXWTOXLJNAUEW-UHFFFAOYSA-N,rubidium uranyl molybdate (Rb2[(UO2)(MoO4)2]),Mo2O10Rb2U,[Mo].[Mo].[O-].[O-].[O-].[O-].[O].[O].[O].[O].[O].[O].[Rb+].[Rb+].[U+2],InChI=1S/2Mo.10O.2Rb.U/q;;;;;;;;4*-1;2*+1;+2,1
GLOBcomp_7562,3-methyl-1-pentylimidazolium_trifluorotris(perfluoroethyl)phosphate,VPYXCCKXACHROI-UHFFFAOYSA-N,3-methyl-1-pentylimidazolium trifluorotris(perfluoroethyl)phosphate,C15H17F18N2P,CCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,"InChI=1S/C9H17N2.C6F18P/c1-3-4-5-6-11-8-7-10(2)9-11;7-1(8,9)4(16,17)25(22,23,24,5(18,19)2(10,11)12)6(20,21)3(13,14)15/h7-9H,3-6H2,1-2H3;/q+1;-1",1
GLOBcomp_7563,disperse_blue_79,VQIRFOAILLIZOY-UHFFFAOYSA-N,Disperse Blue 79,C24H27BrN6O10,CCOc1cc(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(N=C(C)O)cc1N(CCOC(C)=O)CCOC(C)=O,"InChI=1S/C24H27BrN6O10/c1-5-39-23-13-20(27-28-24-18(25)10-17(30(35)36)11-22(24)31(37)38)19(26-14(2)32)12-21(23)29(6-8-40-15(3)33)7-9-41-16(4)34/h10-13H,5-9H2,1-4H3,(H,26,32)",1
GLOBcomp_7564,1-tridecene,VQOXUMQBYILCKR-UHFFFAOYSA-N,1-tridecene,C13H26,C=CCCCCCCCCCCC,"InChI=1S/C13H26/c1-3-5-7-9-11-13-12-10-8-6-4-2/h3H,1,4-13H2,2H3",1
GLOBcomp_7565,n-(2-hydroxyethyl)butan-1-aminium_nitrate,VQQGOMXFCMXYBK-UHFFFAOYSA-O,N-(2-hydroxyethyl)butan-1-aminium nitrate,C6H16N2O4,CCCC[NH2+]CCO.O=[N+]([O-])[O-],"InChI=1S/C6H15NO.NO3/c1-2-3-4-7-5-6-8;2-1(3)4/h7-8H,2-6H2,1H3;/q;-1/p+1",1
GLOBcomp_7566,"3,3',4,4'-benzophenonetetracarboxylic_dianhydride",VQVIHDPBMFABCQ-UHFFFAOYSA-N,"3,3',4,4'-benzophenonetetracarboxylic dianhydride",C17H6O7,O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O,InChI=1S/C17H6O7/c18-13(7-1-3-9-11(5-7)16(21)23-14(9)19)8-2-4-10-12(6-8)17(22)24-15(10)20/h1-6H,1
GLOBcomp_7567,1-methyl-3-propylimidazolium_l-serinate,VRCPCIVUBYIOSL-WNQIDUERSA-M,1-methyl-3-propylimidazolium L-serinate,C10H19N3O3,CCCn1cc[n+](C)c1.N[C@@H](CO)C(=O)[O-],"InChI=1S/C7H13N2.C3H7NO3/c1-3-4-9-6-5-8(2)7-9;4-2(1-5)3(6)7/h5-7H,3-4H2,1-2H3;2,5H,1,4H2,(H,6,7)/q+1;/p-1/t;2-/m.0/s1",1
GLOBcomp_7568,"6,6'-bis(5,6-diethyl-1,2,4-triazin-3-yl)-2,2'-bipyridine",VRJBQEVAQHYHGS-UHFFFAOYSA-N,"6,6'-bis(5,6-diethyl-1,2,4-triazin-3-yl)-2,2'-bipyridine",C24H26N8,CCc1nnc(-c2cccc(-c3cccc(-c4nnc(CC)c(CC)n4)n3)n2)nc1CC,"InChI=1S/C24H26N8/c1-5-15-17(7-3)29-31-23(27-15)21-13-9-11-19(25-21)20-12-10-14-22(26-20)24-28-16(6-2)18(8-4)30-32-24/h9-14H,5-8H2,1-4H3",1
GLOBcomp_7569,2-phenyldodecane,VRPRIAVYSREHAN-UHFFFAOYSA-N,2-phenyldodecane,C18H30,CCCCCCCCCCC(C)c1ccccc1,"InChI=1S/C18H30/c1-3-4-5-6-7-8-9-11-14-17(2)18-15-12-10-13-16-18/h10,12-13,15-17H,3-9,11,14H2,1-2H3",1
GLOBcomp_7570,tetraoctylphosphonium_bis((trifluoromethyl)sulfonyl)amide,VRTBGAYKIUPPSH-UHFFFAOYSA-N,tetraoctylphosphonium bis((trifluoromethyl)sulfonyl)amide,C34H68F6NO4PS2,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"InChI=1S/C32H68P.C2F6NO4S2/c1-5-9-13-17-21-25-29-33(30-26-22-18-14-10-6-2,31-27-23-19-15-11-7-3)32-28-24-20-16-12-8-4;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h5-32H2,1-4H3;/q+1;-1",1
GLOBcomp_7571,9h-xanthene-9-carboxylic_acid,VSBFNCXKYIEYIS-UHFFFAOYSA-N,9H-xanthene-9-carboxylic acid,C14H10O3,O=C(O)C1c2ccccc2Oc2ccccc21,"InChI=1S/C14H10O3/c15-14(16)13-9-5-1-3-7-11(9)17-12-8-4-2-6-10(12)13/h1-8,13H,(H,15,16)",1
GLOBcomp_7572,camptothecine,VSJKWCGYPAHWDS-FQEVSTJZSA-N,camptothecine,C20H16N2O4,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,"InChI=1S/C20H16N2O4/c1-2-20(25)14-8-16-17-12(7-11-5-3-4-6-15(11)21-17)9-22(16)18(23)13(14)10-26-19(20)24/h3-8,25H,2,9-10H2,1H3/t20-/m0/s1",1
GLOBcomp_7573,3-(2-cyanoethyl)-1-hexyl-1h-imidazolium_trifluoromethanesulfonate,VSJUVTLBFBOQSZ-UHFFFAOYSA-M,3-(2-cyanoethyl)-1-hexyl-1H-imidazolium trifluoromethanesulfonate,C13H20F3N3O3S,CCCCCC[n+]1ccn(CCC#N)c1.O=S(=O)([O-])C(F)(F)F,"InChI=1S/C12H20N3.CHF3O3S/c1-2-3-4-5-8-14-10-11-15(12-14)9-6-7-13;2-1(3,4)8(5,6)7/h10-12H,2-6,8-9H2,1H3;(H,5,6,7)/q+1;/p-1",1
GLOBcomp_7574,n-[(diethylamino)thioxomethyl]-n'-ethyl-benzenecarboximidamide,VSKAFSDTWNSPRV-UHFFFAOYSA-N,N-[(diethylamino)thioxomethyl]-N'-ethyl-benzenecarboximidamide,C14H21N3S,CCN=C(N=C(S)N(CC)CC)c1ccccc1,"InChI=1S/C14H21N3S/c1-4-15-13(12-10-8-7-9-11-12)16-14(18)17(5-2)6-3/h7-11H,4-6H2,1-3H3,(H,15,16,18)",1
GLOBcomp_7575,"1,3-fluoroiodobenzene",VSKSBSORLCDRHS-UHFFFAOYSA-N,"1,3-fluoroiodobenzene",C6H4FI,Fc1cccc(I)c1,InChI=1S/C6H4FI/c7-5-2-1-3-6(8)4-5/h1-4H,1
GLOBcomp_7576,1-methylhexylamine,VSRBKQFNFZQRBM-UHFFFAOYSA-N,1-methylhexylamine,C7H17N,CCCCCC(C)N,"InChI=1S/C7H17N/c1-3-4-5-6-7(2)8/h7H,3-6,8H2,1-2H3",1
GLOBcomp_7577,4-heptylbenzoic_acid,VSUKEWPHURLYTK-UHFFFAOYSA-N,4-heptylbenzoic acid,C14H20O2,CCCCCCCc1ccc(C(=O)O)cc1,"InChI=1S/C14H20O2/c1-2-3-4-5-6-7-12-8-10-13(11-9-12)14(15)16/h8-11H,2-7H2,1H3,(H,15,16)",1
GLOBcomp_7578,"2,6-dimethyl-.gamma.-pyrone",VSYFZULSKMFUJJ-UHFFFAOYSA-N,"2,6-dimethyl-.gamma.-pyrone",C7H8O2,Cc1cc(=O)cc(C)o1,"InChI=1S/C7H8O2/c1-5-3-7(8)4-6(2)9-5/h3-4H,1-2H3",1
GLOBcomp_7579,"3,4,5-trimethoxyphenol",VTCDZPUMZAZMSB-UHFFFAOYSA-N,"3,4,5-trimethoxyphenol",C9H12O4,COc1cc(O)cc(OC)c1OC,"InChI=1S/C9H12O4/c1-11-7-4-6(10)5-8(12-2)9(7)13-3/h4-5,10H,1-3H3",1
GLOBcomp_7580,sodium_2-(4-isobutylphenyl)propanoate_dihydrate,VTGPMVCGAVZLQI-UHFFFAOYSA-M,sodium 2-(4-isobutylphenyl)propanoate dihydrate,C13H21NaO4,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1.O.O.[Na+],"InChI=1S/C13H18O2.Na.2H2O/c1-9(2)8-11-4-6-12(7-5-11)10(3)13(14)15;;;/h4-7,9-10H,8H2,1-3H3,(H,14,15);;2*1H2/q;+1;;/p-1",1
GLOBcomp_7581,magnesium_hydroxide,VTHJTEIRLNZDEV-UHFFFAOYSA-L,magnesium hydroxide,H2MgO2,[Mg+2].[OH-].[OH-],InChI=1S/Mg.2H2O/h;2*1H2/q+2;;/p-2,1
GLOBcomp_7582,"europium_2,3-dichlorobenzoate,_1,10-phenanthroline_complex",VTMLVVYHLWWJBB-UHFFFAOYSA-H,"europium 2,3-dichlorobenzoate, 1,10-phenanthroline complex",C66H34Cl12Eu2N4O12,O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1cccc(Cl)c1Cl.[Eu+3].[Eu+3].c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,"InChI=1S/2C12H8N2.6C7H4Cl2O2.2Eu/c2*1-3-9-5-6-10-4-2-8-14-12(10)11(9)13-7-1;6*8-5-3-1-2-4(6(5)9)7(10)11;;/h2*1-8H;6*1-3H,(H,10,11);;/q;;;;;;;;2*+3/p-6",1
GLOBcomp_7583,barium_uranate,VTMPSBYACNNZBK-UHFFFAOYSA-N,barium uranate,BaO4U,[Ba+2].[O-].[O-].[O].[O].[U],InChI=1S/Ba.4O.U/q+2;;;2*-1;,1
GLOBcomp_7584,ethyl_(e)-hex-3-enoate,VTSFIPHRNAESED-AATRIKPKSA-N,ethyl (E)-hex-3-enoate,C8H14O2,CC/C=C/CC(=O)OCC,"InChI=1S/C8H14O2/c1-3-5-6-7-8(9)10-4-2/h5-6H,3-4,7H2,1-2H3/b6-5+",1
GLOBcomp_7585,geni2o4,VTSMFGCBKNZMOH-UHFFFAOYSA-N,GeNi2O4,GeNi2O4,[Ge+4].[Ni+2].[Ni+2].[O-2].[O-2].[O-2].[O-2],InChI=1S/Ge.2Ni.4O/q+4;2*+2;4*-2,1
GLOBcomp_7586,"2,5-cyclohexadiene-1,4-dione,_2-methyl",VTWDKFNVVLAELH-UHFFFAOYSA-N,"2,5-cyclohexadiene-1,4-dione, 2-methyl",C7H6O2,CC1=CC(=O)C=CC1=O,"InChI=1S/C7H6O2/c1-5-4-6(8)2-3-7(5)9/h2-4H,1H3",1
GLOBcomp_7587,maleic_acid_monooctyl_ester,VTWGIDKXXZRLGH-HJWRWDBZSA-N,maleic acid monooctyl ester,C12H20O4,CCCCCCCCOC(=O)/C=C\C(=O)O,"InChI=1S/C12H20O4/c1-2-3-4-5-6-7-10-16-12(15)9-8-11(13)14/h8-9H,2-7,10H2,1H3,(H,13,14)/b9-8-",1
GLOBcomp_7588,benzaldehyde_oxime,VTWKXBJHBHYJBI-UHFFFAOYSA-N,benzaldehyde oxime,C7H7NO,ON=Cc1ccccc1,"InChI=1S/C7H7NO/c9-8-6-7-4-2-1-3-5-7/h1-6,9H",1
GLOBcomp_7589,"1,1-dimethylpropyl_butanoate",VTZSXMMBJHMLEE-UHFFFAOYSA-N,"1,1-dimethylpropyl butanoate",C9H18O2,CCCC(=O)OC(C)(C)CC,"InChI=1S/C9H18O2/c1-5-7-8(10)11-9(3,4)6-2/h5-7H2,1-4H3",1
GLOBcomp_7590,"hexakis(3,5-dimethoxybenzoate)bis(1,10-phenanthroline)dineodymium(iii)",VULQFNGXAGDIOE-UHFFFAOYSA-H,"hexakis(3,5-dimethoxybenzoate)bis(1,10-phenanthroline)dineodymium(III)",C78H70N4Nd2O24,COc1cc(OC)cc(C(=O)[O-])c1.COc1cc(OC)cc(C(=O)[O-])c1.COc1cc(OC)cc(C(=O)[O-])c1.COc1cc(OC)cc(C(=O)[O-])c1.COc1cc(OC)cc(C(=O)[O-])c1.COc1cc(OC)cc(C(=O)[O-])c1.[Nd+3].[Nd+3].c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,"InChI=1S/2C12H8N2.6C9H10O4.2Nd/c2*1-3-9-5-6-10-4-2-8-14-12(10)11(9)13-7-1;6*1-12-7-3-6(9(10)11)4-8(5-7)13-2;;/h2*1-8H;6*3-5H,1-2H3,(H,10,11);;/q;;;;;;;;2*+3/p-6",1
GLOBcomp_7591,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(1-methyl-1h-imidazol-3-ium)_bis{bis[(trifluoromethyl)sulfonyl]imide}",VUOILQYMZXTRDC-UHFFFAOYSA-N,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(1-methyl-1H-imidazol-3-ium) bis{bis[(trifluoromethyl)sulfonyl]imide}",C17H22F12N6O10S4,C[n+]1ccn(COCCCOCn2cc[n+](C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"InChI=1S/C13H22N4O2.2C2F6NO4S2/c1-14-4-6-16(10-14)12-18-8-3-9-19-13-17-7-5-15(2)11-17;2*3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h4-7,10-11H,3,8-9,12-13H2,1-2H3;;/q+2;2*-1",1
GLOBcomp_7592,(-)-mintlactone,VUVQBYIJRDUVHT-HZGVNTEJSA-N,(-)-mintlactone,C10H14O2,CC1=C2CC[C@@H](C)C[C@H]2OC1=O,"InChI=1S/C10H14O2/c1-6-3-4-8-7(2)10(11)12-9(8)5-6/h6,9H,3-5H2,1-2H3/t6-,9-/m1/s1",1
GLOBcomp_7593,(.+-.)-isomintlactone,VUVQBYIJRDUVHT-MUWHJKNJSA-N,(.+-.)-isomintlactone,C10H14O2,CC1=C2CC[C@@H](C)C[C@@H]2OC1=O,"InChI=1S/C10H14O2/c1-6-3-4-8-7(2)10(11)12-9(8)5-6/h6,9H,3-5H2,1-2H3/t6-,9+/m1/s1",1
GLOBcomp_7594,1-hexyl-3-methylpyridinium_bromide,VUZPMQCRLBXLMD-UHFFFAOYSA-M,1-hexyl-3-methylpyridinium bromide,C12H20BrN,CCCCCC[n+]1cccc(C)c1.[Br-],"InChI=1S/C12H20N.BrH/c1-3-4-5-6-9-13-10-7-8-12(2)11-13;/h7-8,10-11H,3-6,9H2,1-2H3;1H/q+1;/p-1",1
GLOBcomp_7595,1-benzyl-3-methylimidazolium_hexafluorophosphate,VVCQOUQQPZPIKL-UHFFFAOYSA-N,1-benzyl-3-methylimidazolium hexafluorophosphate,C11H13F6N2P,C[n+]1ccn(Cc2ccccc2)c1.F[P-](F)(F)(F)(F)F,"InChI=1S/C11H13N2.F6P/c1-12-7-8-13(10-12)9-11-5-3-2-4-6-11;1-7(2,3,4,5)6/h2-8,10H,9H2,1H3;/q+1;-1",1
GLOBcomp_7596,1-allyl-3-methylpyridinium_chloride,VVGHIDLGQDWRTF-UHFFFAOYSA-M,1-allyl-3-methylpyridinium chloride,C9H12ClN,C=CC[n+]1cccc(C)c1.[Cl-],"InChI=1S/C9H12N.ClH/c1-3-6-10-7-4-5-9(2)8-10;/h3-5,7-8H,1,6H2,2H3;1H/q+1;/p-1",1
GLOBcomp_7597,(z)-4-heptenal,VVGOCOMZRGWHPI-ARJAWSKDSA-N,(Z)-4-heptenal,C7H12O,CC/C=C\CCC=O,"InChI=1S/C7H12O/c1-2-3-4-5-6-7-8/h3-4,7H,2,5-6H2,1H3/b4-3-",1
GLOBcomp_7598,"dioctyl_[1,1'-biphenyl]-2,2'-dicarboxylate",VVMUGVZAAHCGMY-UHFFFAOYSA-N,"dioctyl [1,1'-biphenyl]-2,2'-dicarboxylate",C30H42O4,CCCCCCCCOC(=O)c1ccccc1-c1ccccc1C(=O)OCCCCCCCC,"InChI=1S/C30H42O4/c1-3-5-7-9-11-17-23-33-29(31)27-21-15-13-19-25(27)26-20-14-16-22-28(26)30(32)34-24-18-12-10-8-6-4-2/h13-16,19-22H,3-12,17-18,23-24H2,1-2H3",1
GLOBcomp_7599,dodecyltriethylammonium_bromide,VVNBOKHXEBSBQJ-UHFFFAOYSA-M,dodecyltriethylammonium bromide,C18H40BrN,CCCCCCCCCCCC[N+](CC)(CC)CC.[Br-],"InChI=1S/C18H40N.BrH/c1-5-9-10-11-12-13-14-15-16-17-18-19(6-2,7-3)8-4;/h5-18H2,1-4H3;1H/q+1;/p-1",1
GLOBcomp_7600,3-sulfanyl-l-valine,VVNCNSJFMMFHPL-GSVOUGTGSA-N,3-sulfanyl-L-valine,C5H11NO2S,CC(C)(S)[C@H](N)C(=O)O,"InChI=1S/C5H11NO2S/c1-5(2,9)3(6)4(7)8/h3,9H,6H2,1-2H3,(H,7,8)/t3-/m1/s1",1
GLOBcomp_7601,2-amino-3-mercapto-3-methylbutanoic_acid,VVNCNSJFMMFHPL-UHFFFAOYSA-N,2-amino-3-mercapto-3-methylbutanoic acid,C5H11NO2S,CC(C)(S)C(N)C(=O)O,"InChI=1S/C5H11NO2S/c1-5(2,9)3(6)4(7)8/h3,9H,6H2,1-2H3,(H,7,8)",1
